index,expression,tag,correction,Erreur,correction_finale
35,catholic,NORP,,,NORP
35,netherlands,LOC,,,LOC
35,calvinist protestant,NORP,,,NORP
35,irish,NORP,,,NORP
35,alexander durdin robertson,PERSON,,,PERSON
35,clare,PERSON,,,PERSON
35,ireland,GPE,,,GPE
35,sinogrande prince,PERSON,NULL,,NULL
35,the irish guard,ORG,,,ORG
35,london,GPE,,,GPE
35,irish,NORP,,,NORP
35,stanley kubrick,PERSON,,,PERSON
35,barry lyndon,PERSON,,,PERSON
35,barry,PERSON,,,PERSON
35,linden tree,GPE,NULL,,NULL
35,lyndon,GPE,,,GPE
35,robertson,PERSON,,,PERSON
35,kubrick,PERSON,,,PERSON
35,irish,NORP,,,NORP
35,the fellowship of isis,ORG,,,ORG
35,huntington,FAC,,,FAC
35,ireland,GPE,,,GPE
35,william butler yeat,PERSON,,,PERSON
35,bricabrac,PERSON,NULL,,NULL
35,egyptian,NORP,,,NORP
35,buddhist,NORP,,,NORP
35,christian,NORP,,,NORP
35,garden,GPE,,,GPE
35,lawrence durdin robertson,PERSON,,,PERSON
35,anglican,NORP,,,NORP
35,olivia,PERSON,,,PERSON
35,olivia word,PERSON,,,PERSON
35,earth,LOC,,,LOC
35,irish,NORP,,,NORP
36,palestinians,NORP,,,NORP
36,israel,GPE,,,GPE
36,hamas,GPE,NORP,,NORP
36,idf,ORG,NORP,,NORP
39,hamas,GPE,NORP,,NORP
39,israel aid agency,ORG,,,ORG
40,jill lepore,PERSON,,,PERSON
40,the supreme court,ORG,,,ORG
40,harlan ullman,PERSON,,,PERSON
40,washington dc,GPE,,,GPE
41,edwin heathcote,PERSON,,,PERSON
41,london central school of art and design,ORG,,,ORG
41,victor papanek,PERSON,,,PERSON
41,victor poppycock,PERSON,,,PERSON
41,leica m,PRODUCT,NULL,,NULL
41,apple,ORG,,,ORG
41,jony I,PERSON,,,PERSON
41,heathcote,PERSON,,,PERSON
41,hardin tibbs,PERSON,,,PERSON
41,cambridgeshire uk,GPE,,,GPE
42,supermarket,ORG,NULL,,NULL
42,german,NORP,,,NORP
42,tesco,PERSON,,,PERSON
44,us,GPE,,,GPE
44,donald trump,PERSON,,,PERSON
44,steven englander,PERSON,,,PERSON
44,standard chartered,ORG,NULL,,NULL
44,japanese,NORP,,,NORP
44,sanae takaichi,PERSON,,,PERSON
44,deutsche bank,ORG,,,ORG
44,sanae takaichis,PERSON,,,PERSON
44,japan,NORP,,,NORP
44,europe,LOC,,,LOC
44,france,GPE,,,GPE
44,european,NORP,,,NORP
44,french,NORP,,,NORP
44,goldman sachs,ORG,,,ORG
44,federal reserve,ORG,,,ORG
44,we,GPE,NULL,,NULL
44,us,GPE,NULL,,NULL
46,mount everests eastern flank,LOC,,,LOC
47,david harewood,PERSON,,,PERSON
47,othello,PERSON,,,PERSON
47,iago,PERSON,,,PERSON
47,desdemona,PERSON,,,PERSON
47,shakespeare,PERSON,,,PERSON
47,west end,LOC,,,LOC
47,the national theatre,ORG,,,ORG
47,tom morris,PERSON,,,PERSON
47,toby jones,PERSON,,,PERSON
47,iago,PERSON,,,PERSON
47,caitlin fitzgerald,PERSON,,,PERSON
47,desdemona,PERSON,,,PERSON
47,othellos,PERSON,,,PERSON
47,cia,ORG,,,ORG
47,david este,PERSON,,,PERSON
47,homeland,GPE,,,GPE
47,joel steadman,PERSON,,,PERSON
47,deni,PERSON,,,PERSON
47,sherwood,GPE,,,GPE
47,channel 4,ORG,,,ORG
47,pierce,PERSON,,,PERSON
47,nobodys,PERSON,NULL,,NULL
47,othello,PERSON,,,PERSON
47,othello,PERSON,,,PERSON
47,birmingham,GPE,,,GPE
47,rada,ORG,,,ORG
47,the mental health charity,ORG,,,ORG
47,rada,GPE,,,GPE
47,british,NORP,,,NORP
47,skinhead,PERSON,NULL,,NULL
47,skinhead,PERSON,NULL,,NULL
47,harewood,PERSON,NULL,,NULL
47,rada,ORG,NULL,,NULL
47,oneman,PERSON,NULL,,NULL
47,hardhitte,PERSON,NULL,,NULL
47,rada,ORG,NULL,,NULL
47,francesca amewudahrivers,ORG,,,ORG
47,farright,NORP,,,NORP
47,tommy robinson,PERSON,,,PERSON
47,pam,PERSON,,,PERSON
47,the union jack,PRODUCT,,,PRODUCT
47,english,NORP,,,NORP
47,national front,ORG,NORP,,NORP
47,shakespeare,PERSON,,,PERSON
47,dark water theatre,FAC,,,FAC
47,royal haymarket,FAC,,,FAC
47,london,GPE,,,GPE
48,generative artificial intelligence,PRODUCT,,,PRODUCT
48,genai,PRODUCT,,,PRODUCT
48,chatgpt perplexity,PRODUCT,,,PRODUCT
48,google gemini,PRODUCT,,,PRODUCT
48,fts,ORG,,,ORG
48,adobe,ORG,,,ORG
48,genai,PRODUCT,,,PRODUCT
48,ikea,PRODUCT,ORG,,ORG
48,diy,PRODUCT,,,PRODUCT
48,uk,GPE,,,GPE
48,aipowere,PRODUCT,NULL,,NULL
48,google,PRODUCT,ORG,,ORG
48,cotswolds,GPE,LOC,,LOC
48,estée lauder,ORG,,,ORG
48,us,GPE,,,GPE
48,genai,PRODUCT,,,PRODUCT
48,agentic commerce,ORG,,,ORG
48,shopify,ORG,,,ORG
48,openai,ORG,,,ORG
48,aipowere,ORG,NULL,,NULL
48,aipowere,ORG,NULL,,NULL
48,instacart,PRODUCT,,,PRODUCT
48,caper,PRODUCT,,,PRODUCT
48,cart,PRODUCT,,,PRODUCT
48,nvidia,ORG,,,ORG
48,ai,ORG,PRODUCT,,PRODUCT
49,snp,ORG,,,ORG
49,holyrood,EVENT,,,EVENT
49,john swinney,PERSON,,,PERSON
49,party,ORG,NULL,,NULL
52,olivia bowen,PERSON,,,PERSON
52,olivia bowen,PERSON,,,PERSON
52,voir,PERSON,NULL,,NULL
53,cardiff,GPE,,,GPE
53,central square,FAC,,,FAC
53,cardiff central square,FAC,,,FAC
55,british,NORP,,,NORP
55,arthur conan doyle,PERSON,,,PERSON
55,doyle,PERSON,NULL,,NULL
55,bbc,ORG,,,ORG
55,luther,PERSON,,,PERSON
56,dvla,ORG,,,ORG
57,west african nations,GPE,,,GPE
57,us,GPE,,,GPE
57,burkina faso,GPE,,,GPE
58,tammy beaumont,PERSON,,,PERSON
58,england,GPE,,,GPE
58,the world cup,EVENT,,,EVENT
58,sri lanka,PERSON,,,PERSON
58,england,GPE,,,GPE
58,voir larticle,GPE,NULL,,NULL
59,joe biden,PERSON,,,PERSON
60,tennessee,GPE,,,GPE
60,tennessee,GPE,,,GPE
61,gemma,PERSON,,,PERSON
61,atkinson,PERSON,,,PERSON
61,gorka marquezgemma,PERSON,,,PERSON
61,atkinson,PERSON,,,PERSON
61,mia,PERSON,,,PERSON
61,thiago,PERSON,,,PERSON
61,gorka marquez,PERSON,,,PERSON
62,netflix,ORG,,,ORG
63,samuel ilingjunior,PERSON,,,PERSON
63,bbc radio,ORG,,,ORG
63,steve hermon,PERSON,,,PERSON
63,west voir larticle,ORG,NULL,,NULL
64,mat sadler,PERSON,,,PERSON
64,walsall,ORG,,,ORG
64,league two,ORG,,,ORG
64,sadler,PERSON,,,PERSON
65,zara mcdermott,PERSON,,,PERSON
65,louis tomlinson,PERSON,,,PERSON
65,mcdermott,PERSON,,,PERSON
65,louis tomlinson,PERSON,,,PERSON
65,new york,GPE,,,GPE
66,daniil medvedev,PERSON,,,PERSON
66,french,NORP,,,NORP
66,britain cameron norrie,PERSON,,,PERSON
67,scotland,GPE,,,GPE
67,fbu,ORG,,,ORG
67,fbu,ORG,,,ORG
68,robbie williams,PERSON,,,PERSON
68,britpop,ORG,NULL,,NULL
68,taylor,PERSON,,,PERSON
69,dick,PERSON,,,PERSON
69,voir larticle,PERSON,NULL,,NULL
70,shaun murphy,PERSON,,,PERSON
70,whitewash,ORG,NULL,,NULL
70,kyren wilson,PERSON,,,PERSON
70,the xian grand prix quarterfinal,EVENT,,,EVENT
71,heather humphrey,PERSON,,,PERSON
71,catherine connolly,PERSON,,,PERSON
71,humphrey,PERSON,,,PERSON
71,taoiseach,PERSON,,,PERSON
71,micheal,PERSON,,,PERSON
72,wadi gaza,GPE,,,GPE
72,gaza strip,GPE,,,GPE
72,palestinians,NORP,,,NORP
72,northern gaza strip,LOC,,,LOC
73,surrey village,GPE,,,GPE
73,elmbridge road,FAC,,,FAC
73,horsham road a281,FAC,,,FAC
73,hewitts road,FAC,,,FAC
73,voir larticle,GPE,NULL,,NULL
74,aberdeen royal infirmary,ORG,,,ORG
74,aberdeen royal infirmary,FAC,ORG,,ORG
74,the hospital emergency department,ORG,,,ORG
75,glasgow,GPE,,,GPE
75,muchchange,ORG,NULL,,NULL
75,the united rugby championship,EVENT,,,EVENT
75,rodney parade,EVENT,,,EVENT
75,glasgow,GPE,,,GPE
75,huw evans,PERSON,,,PERSON
76,united rugby championship,EVENT,,,EVENT
76,roo de villiers,PERSON,,,PERSON
76,feinbergmngomezulu,PERSON,,,PERSON
77,world service,ORG,,,ORG
77,bbc sound,ORG,,,ORG
77,the womens world cup,EVENT,,,EVENT
77,alison mitchell,PERSON,,,PERSON
77,jim maxwell,PERSON,,,PERSON
77,prakash wakankar,PERSON,,,PERSON
78,baz grayling,PERSON,,,PERSON
78,the battle of goose green,EVENT,,,EVENT
78,falkland war bravery medal,EVENT,PRODUCT,,PRODUCT
79,voir larticle,GPE,NULL,,NULL
80,edtashifa kassam,PERSON,,,PERSON
80,gaza,GPE,,,GPE
81,dave allen,PERSON,,,PERSON
81,doncaster,PERSON,GPE,,GPE
81,de la hoya,PERSON,,,PERSON
81,arslanbek makhmudov,PERSON,,,PERSON
81,sheffield,GPE,,,GPE
81,the utilita arena,FAC,,,FAC
81,johnny fisher,PERSON,,,PERSON
81,allen,PERSON,,,PERSON
81,allen,PERSON,,,PERSON
81,russias makhmudov,PERSON,,,PERSON
81,makhmudov,PERSON,,,PERSON
81,agit kabayel,PERSON,,,PERSON
81,kabayel,PERSON,,,PERSON
81,russians,NORP,,,NORP
81,miljan rovcanin,PERSON,,,PERSON
81,makhmudov,PERSON,,,PERSON
81,guido vianello,PERSON,,,PERSON
81,ricardo brown,PERSON,,,PERSON
81,deontay wilder,PERSON,,,PERSON
81,allen,PERSON,,,PERSON
81,allen,PERSON,,,PERSON
81,makhmudov,PERSON,,,PERSON
81,the utilita arena,FAC,,,FAC
81,sheffield,GPE,,,GPE
81,allen,PERSON,,,PERSON
81,makhmudov,PERSON,,,PERSON
81,dazn,ORG,,,ORG
81,dazn,ORG,,,ORG
81,matchroom,ORG,,,ORG
81,queensberry,ORG,,,ORG
81,golden boy,ORG,NULL,,NULL
81,saver,ORG,NULL,,NULL
81,makhmudov,PERSON,,,PERSON
81,betway,ORG,,,ORG
81,dave allen,PERSON,,,PERSON
81,arslanbek makhmudov,PERSON,,,PERSON
81,junaid bostan,PERSON,,,PERSON
81,bilal fawaz,PERSON,,,PERSON
81,josh padley,PERSON,,,PERSON
81,reece bellotti,PERSON,,,PERSON
81,hamza uddin,PERSON,,,PERSON
81,muhsin kizota,PERSON,,,PERSON
81,ibraheem sulaimaan,PERSON,,,PERSON
81,james chereji,PERSON,,,PERSON
81,conner tudsbury,PERSON,,,PERSON
81,tbc,ORG,,,ORG
81,joe howarth,PERSON,,,PERSON
81,kane baker,PERSON,,,PERSON
81,joe hayden,PERSON,,,PERSON
81,tbc,ORG,,,ORG
81,independent,ORG,,,ORG
81,dave allens,PERSON,,,PERSON
81,arslanbek makhmudov,PERSON,,,PERSON
81,dave allen,PERSON,,,PERSON
81,arslanbek makhmudov,PERSON,,,PERSON
81,eddie hearn,PERSON,,,PERSON
81,ben whittaker,PERSON,,,PERSON
81,jerry maguire,PERSON,,,PERSON
81,dave allen,PERSON,,,PERSON
81,arslanbek makhmudov,PERSON,,,PERSON
81,odd,PERSON,NULL,,NULL
81,good,PERSON,NULL,,NULL
81,dan,PERSON,,,PERSON
81,london uk,GPE,,,GPE
82,new orleans,GPE,,,GPE
82,daniella santoro,PERSON,,,PERSON
82,tulane university,ORG,,,ORG
82,santoro,PERSON,,,PERSON
82,susann lusnia,PERSON,,,PERSON
82,lusnia,PERSON,,,PERSON
82,roman,NORP,,,NORP
82,sextus congenius verus,PERSON,,,PERSON
82,daniella,PERSON,,,PERSON
82,lusnia,PERSON,,,PERSON
82,lusnia,PERSON,,,PERSON
82,italian,NORP,,,NORP
82,sextus congenius verus,PERSON,,,PERSON
82,the imperial navy,ORG,,,ORG
82,asclepius,PERSON,,,PERSON
82,roman,NORP,,,NORP
82,roman,NORP,,,NORP
82,lusnia,GPE,PERSON,,PERSON
82,civitavecchia,GPE,,,GPE
82,italy,GPE,,,GPE
82,rome,GPE,,,GPE
82,its,GPE,NULL,,NULL
82,the national archeological museum,FAC,,,FAC
82,civitavecchia,GPE,,,GPE
82,world war ii,EVENT,,,EVENT
82,ally bombing,EVENT,,,EVENT
82,lusnia,PERSON,,,PERSON
82,lusnia,PERSON,,,PERSON
82,santoros,PERSON,,,PERSON
82,lusnia,PERSON,,,PERSON
82,fbi,ORG,,,ORG
82,italian,NORP,,,NORP
82,fbi,ORG,,,ORG
82,new orleans,GPE,,,GPE
82,erin scott obrien,PERSON,,,PERSON
82,santoro,PERSON,,,PERSON
82,obrien,PERSON,,,PERSON
82,obrien,PERSON,,,PERSON
82,an,NORP,NULL,,NULL
82,italian,NORP,,,NORP
82,a new orleans,NORP,,,NORP
82,world war ii,EVENT,,,EVENT
82,sextus,PERSON,,,PERSON
82,roman,NORP,,,NORP
82,lusnia,PERSON,,,PERSON
82,sextus congenius verus,PERSON,,,PERSON
82,lusnia,PERSON,,,PERSON
82,roman,NORP,,,NORP
82,uk,GPE,,,GPE
82,southern europe,LOC,,,LOC
82,national guard,ORG,,,ORG
82,memphis,GPE,,,GPE
82,pentagon,ORG,FAC,,FAC
82,qatari,NORP,,,NORP
82,idaho,GPE,,,GPE
82,tennessee,GPE,,,GPE
82,rock community,ORG,,,ORG
82,gaza,GPE,,,GPE
82,trump,PERSON,,,PERSON
82,israel,GPE,,,GPE
82,palestinian,NORP,,,NORP
82,cet,PERSON,NULL,,NULL
82,london uk,GPE,,,GPE
83,keely hodgkinson,PERSON,,,PERSON
84,ipswich,GPE,,,GPE
84,kieran mckenna,PERSON,,,PERSON
84,mckenna,PERSON,,,PERSON
84,getty,ORG,,,ORG
84,ipswich,GPE,,,GPE
85,mina smallman,PERSON,,,PERSON
85,bbc,ORG,,,ORG
85,panorama,ORG,NULL,,NULL
85,the metropolitan police,ORG,,,ORG
85,mina smallman,PERSON,,,PERSON
85,bbc,ORG,,,ORG
85,panoramas,ORG,NULL,,NULL
85,meet police,ORG,NULL,,NULL
86,scottish,NORP,,,NORP
87,french,GPE,NORP,,NORP
87,coco gauff,PERSON,,,PERSON
87,jasmine paolini,PERSON,,,PERSON
87,the wuhan open gauff struggle on serve,EVENT,,,EVENT
87,wuhan,GPE,,,GPE
88,valentin vacherot,PERSON,,,PERSON
88,novak djokovic,PERSON,,,PERSON
88,everythingnovak djokovic,PERSON,,,PERSON
89,gary neville,PERSON,,,PERSON
90,tony blair,PERSON,,,PERSON
90,jeffrey epstein,PERSON,,,PERSON
90,peter mandelson,PERSON,,,PERSON
90,tony blair,PERSON,,,PERSON
90,jeffrey epstein,PERSON,,,PERSON
90,peter mandelson,PERSON,,,PERSON
91,samira ahmed,PERSON,,,PERSON
91,bbc news,ORG,,,ORG
91,naga voir,PERSON,NULL,,NULL
92,chereiss bailey,PERSON,,,PERSON
93,brit,NORP,,,NORP
93,jay matthews,PERSON,,,PERSON
93,gaza,ORG,,,ORG
93,ukme,ORG,,,ORG
94,elfasher,GPE,,,GPE
94,rsf,ORG,,,ORG
94,besiege sudan city,GPE,NULL,,NULL
95,pendle hill,FAC,LOC,,LOC
95,hill,LOC,NULL,,NULL
96,the county council,ORG,,,ORG
96,campaigner council,ORG,,,ORG
97,bruno fernande,PERSON,,,PERSON
97,man utd,ORG,,,ORG
97,bruno fernandes,PERSON,,,PERSON
97,manchester united,ORG,,,ORG
98,hamas,ORG,NORP,,NORP
98,israeli,NORP,,,NORP
98,bbccom,PRODUCT,,,PRODUCT
98,bbc,ORG,,,ORG
98,bbc podcasts radio 4,ORG,,,ORG
98,the world service,ORG,,,ORG
99,grimsby town,GPE,,,GPE
99,scunthorpe united,ORG,,,ORG
99,the super league grand final,EVENT,,,EVENT
99,james hoggarth,PERSON,,,PERSON
99,grimsby town,GPE,,,GPE
99,scunthorpe united,ORG,,,ORG
99,hull kingston rover,ORG,NULL,,NULL
100,aston martin,ORG,PRODUCT,,PRODUCT
101,republican,NORP,,,NORP
101,robert f kennedy jr,PERSON,,,PERSON
101,secretary of health and human service,ORG,PERSON,,PERSON
101,cabinet,ORG,,,ORG
101,kennedy,PERSON,,,PERSON
101,tiktok,ORG,,,ORG
101,tylenol,PRODUCT,,,PRODUCT
101,kennedy,PERSON,,,PERSON
101,kennedy,PERSON,,,PERSON
101,thom tillis,PERSON,,,PERSON
101,kennedy,PERSON,,,PERSON
101,the senate finance committee,ORG,,,ORG
101,senate,ORG,,,ORG
101,independent,ORG,,,ORG
101,lisa murkowski,PERSON,,,PERSON
101,ralaska,GPE,,,GPE
101,mant,ORG,,,ORG
101,kennedys,PERSON,,,PERSON
101,murkowski,PERSON,,,PERSON
101,kennedys,PERSON,,,PERSON
101,senate,ORG,,,ORG
101,murkowski,PERSON,,,PERSON
101,independent,ORG,,,ORG
101,independent,ORG,,,ORG
101,bill cassidy,PERSON,,,PERSON
101,the health education labor and pension committee,ORG,,,ORG
101,kennedy,PERSON,,,PERSON
101,kennedy,PERSON,,,PERSON
101,trump,PERSON,,,PERSON
101,kennedy,PERSON,,,PERSON
101,the center for disease control and preventionattribute,ORG,,,ORG
101,trump,PERSON,,,PERSON
101,kennedy,PERSON,,,PERSON
101,american,NORP,,,NORP
101,trump,PERSON,,,PERSON
101,kennedy,PERSON,,,PERSON
101,kff,ORG,,,ORG
101,americans,NORP,,,NORP
101,angela alsobrooks,PERSON,,,PERSON
101,the help committee,ORG,,,ORG
101,kennedy,ORG,,,ORG
101,kennedys,PERSON,,,PERSON
101,health and human service,ORG,,,ORG
101,kennedy,PERSON,,,PERSON
101,the advisory committee on immunization practice,ORG,,,ORG
101,susan monarez,PERSON,,,PERSON
101,the senate help committee,ORG,,,ORG
101,kennedy,PERSON,,,PERSON
101,cdc,ORG,,,ORG
101,kennedy,ORG,PERSON,,PERSON
101,republican,NORP,,,NORP
101,london uk,GPE,,,GPE
102,lady gaga,PERSON,,,PERSON
102,prada,PRODUCT,ORG,,ORG
102,meryl streep,PERSON,,,PERSON
102,anne hathaway,PERSON,,,PERSON
102,emily blunt,PERSON,,,PERSON
102,stanley tucci,PERSON,,,PERSON
102,milan,GPE,,,GPE
102,london,GPE,,,GPE
102,stockholm,GPE,,,GPE
102,lady gagas,PERSON,,,PERSON
102,netflixs,ORG,,,ORG
102,miranda,PERSON,,,PERSON
102,emily charlton,PERSON,,,PERSON
102,simone ashley,PERSON,,,PERSON
102,lucy liu,PERSON,,,PERSON
102,lady gaga,PERSON,,,PERSON
102,milan,GPE,,,GPE
102,london uk,GPE,,,GPE
103,manchester united,ORG,,,ORG
103,saudi,NORP,,,NORP
104,hull kr,ORG,,,ORG
104,super league,ORG,,,ORG
104,wigan,ORG,,,ORG
105,sheffield,GPE,,,GPE
105,wednesday,ORG,NULL,,NULL
105,danny röhl,PERSON,,,PERSON
105,russell martin,PERSON,,,PERSON
105,ranger,ORG,,,ORG
105,steven gerrard,PERSON,,,PERSON
105,ibrox,ORG,,,ORG
106,guildford,GPE,,,GPE
107,emmanuel macron,PERSON,,,PERSON
107,sébastien lecornu,PERSON,,,PERSON
107,french,NORP,,,NORP
108,volodymyr zelensky,PERSON,,,PERSON
108,donald trump,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,capital,GPE,NULL,,NULL
108,kyiv,GPE,,,GPE
108,putin force,ORG,,,ORG
108,ukraine,GPE,,,GPE
108,ukrainian,NORP,,,NORP
108,trump,PERSON,,,PERSON
108,russia,NORP,GPE,,GPE
108,russian,NORP,,,NORP
108,mig31,PRODUCT,,,PRODUCT
108,lipetsk,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,russian,NORP,,,NORP
108,lipetsk,GPE,,,GPE
108,ukraines,GPE,,,GPE
108,india,GPE,,,GPE
108,russias,NORP,GPE,,GPE
108,ukrainian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,new missile,PRODUCT,NULL,,NULL
108,russia,GPE,,,GPE
108,zelenskyy,PERSON,,,PERSON
108,indian,NORP,,,NORP
108,russian,NORP,,,NORP
108,ukrainian army,ORG,,,ORG
108,kyiv,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,wartorn,GPE,NULL,,NULL
108,sumo,GPE,NULL,,NULL
108,zelensky,PERSON,,,PERSON
108,trump,PERSON,,,PERSON
108,russias,NORP,GPE,,GPE
108,mig31,PRODUCT,,,PRODUCT
108,ukraine,GPE,,,GPE
108,moscow,GPE,,,GPE
108,russia,GPE,,,GPE
108,kyiv,PRODUCT,,,PRODUCT
108,largescale,PRODUCT,NULL,,NULL
108,russian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,russia,GPE,,,GPE
108,azerbaijan airlines,ORG,,,ORG
108,japan,GPE,,,GPE
108,russian,NORP,,,NORP
108,holly evans,PERSON,,,PERSON
108,volodymyr zelensky,PERSON,,,PERSON
108,japan,GPE,,,GPE
108,russian,NORP,,,NORP
108,putin,PERSON,,,PERSON
108,zelensky,PERSON,,,PERSON
108,japan,GPE,,,GPE
108,russias,NORP,,,NORP
108,the united states,GPE,,,GPE
108,the united kingdom,GPE,,,GPE
108,japan,GPE,,,GPE
108,ukrainian,NORP,,,NORP
108,ukrainian,NORP,,,NORP
108,zelenskyy,PERSON,,,PERSON
108,zelenskyyua,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,2100,PRODUCT,NULL,,NULL
108,holly evans,PERSON,,,PERSON
108,ukraines,NORP,GPE,,GPE
108,russia,GPE,,,GPE
108,russian,NORP,,,NORP
108,russias,NORP,GPE,,GPE
108,11247,PRODUCT,NULL,,NULL
108,23345,PRODUCT,NULL,,NULL
108,63847,PRODUCT,NULL,,NULL
108,33568,PRODUCT,NULL,,NULL
108,1518,PRODUCT,NULL,,NULL
108,1225,PRODUCT,NULL,,NULL
108,427,PRODUCT,NULL,,NULL
108,346,PRODUCT,NULL,,NULL
108,68766,PRODUCT,NULL,,NULL
108,putin,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,azerbaijan airlines,ORG,,,ORG
108,holly evans,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,vladimir putin,PERSON,,,PERSON
108,air defence,ORG,,,ORG
108,azerbaijan airlines,ORG,,,ORG
108,kazakhstan,GPE,,,GPE
108,putin,PERSON,,,PERSON
108,azerbaijan,NORP,,,NORP
108,ilham aliev,PERSON,,,PERSON
108,tajikistan,GPE,,,GPE
108,dushanbe,GPE,,,GPE
108,soviet,NORP,,,NORP
108,russian,NORP,,,NORP
108,putin,PERSON,,,PERSON
108,putin,ORG,PERSON,,PERSON
108,russia,GPE,,,GPE
108,ukrainian,NORP,,,NORP
108,wartorn,NORP,NULL,,NULL
108,1900,PERSON,NULL,,NULL
108,holly evan,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,russia,GPE,,,GPE
108,japan,GPE,,,GPE
108,highestranke,PERSON,NULL,,NULL
108,danilo yavhushyshyn,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,aonishiki arata,PERSON,,,PERSON
108,mongolian,NORP,,,NORP
108,hoshoryu,PERSON,,,PERSON
108,japan,GPE,,,GPE
108,yokozuna,PERSON,,,PERSON
108,aonishiki,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,japanese,NORP,,,NORP
108,vinnytsia westcentral ukraine,GPE,,,GPE
108,ukrainian,NORP,,,NORP
108,wartorn,GPE,NULL,,NULL
108,sumo rise,PERSON,NULL,,NULL
108,russian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,holly,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,the european union,GPE,,,GPE
108,russian,NORP,,,NORP
108,belgium,GPE,,,GPE
108,and,GPE,NULL,,NULL
108,eu,FAC,ORG,,ORG
108,japan,GPE,,,GPE
108,uk,GPE,,,GPE
108,canada,GPE,,,GPE
108,keir starmer,PERSON,,,PERSON
108,french,NORP,,,NORP
108,emmanuel macron,PERSON,,,PERSON
108,german,NORP,,,NORP
108,friedrich merz,PERSON,,,PERSON
108,ukraine armed force,ORG,,,ORG
108,russia,GPE,,,GPE
108,the united states,GPE,,,GPE
108,india,GPE,,,GPE
108,russias,NORP,GPE,,GPE
108,1700,PRODUCT,NULL,,NULL
108,holly evans,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,indian,NORP,,,NORP
108,delhi,GPE,,,GPE
108,mumbai,GPE,,,GPE
108,be,GPE,NULL,,NULL
108,russia,GPE,,,GPE
108,kyiv,ORG,GPE,,GPE
108,russian,NORP,,,NORP
108,su34,PRODUCT,,,PRODUCT
108,su35s,PRODUCT,,,PRODUCT
108,vladimir putin,PERSON,,,PERSON
108,ukraine,GPE,,,GPE
108,cruise supersonic and guide missile,PRODUCT,NULL,,NULL
108,the economic security council,ORG,,,ORG
108,ukraine,GPE,,,GPE
108,independent,ORG,,,ORG
108,india,GPE,,,GPE
108,russias,NORP,GPE,,GPE
108,uk,GPE,,,GPE
108,russian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,holly evans,PERSON,,,PERSON
108,keir starmer,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,european,NORP,,,NORP
108,copenhagen,GPE,,,GPE
108,ukraine,GPE,,,GPE
108,russian,NORP,,,NORP
108,keir,PERSON,,,PERSON
108,german,NORP,,,NORP
108,friedrich merz,PERSON,,,PERSON
108,french,NORP,,,NORP
108,emmanuel macron,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,putin,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,russia,GPE,,,GPE
108,uk,GPE,,,GPE
108,russian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,zelensky,PERSON,,,PERSON
108,trump,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,holly evans,GPE,,,GPE
108,volodymyr zelensky,PERSON,,,PERSON
108,russian,NORP,,,NORP
108,ukrainian,NORP,,,NORP
108,us,GPE,,,GPE
108,donald trump,PERSON,,,PERSON
108,zelensky,PERSON,,,PERSON
108,the middle east,LOC,,,LOC
108,us,GPE,,,GPE
108,donald trump,PERSON,,,PERSON
108,potus,PERSON,,,PERSON
108,middle east,LOC,,,LOC
108,zelenskyy,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,russias,NORP,GPE,,GPE
108,bashneft,GPE,NULL,,NULL
108,kyiv,GPE,,,GPE
108,holly evans,GPE,PERSON,,PERSON
108,ukrainian,NORP,,,NORP
108,russias,NORP,GPE,,GPE
108,bashneft,FAC,,,FAC
108,ufa,GPE,NULL,,NULL
108,ukraine,GPE,,,GPE
108,sbu security service,ORG,,,ORG
108,sbu,ORG,,,ORG
108,bashkortostan,GPE,NULL,,NULL
108,ukraine,GPE,,,GPE
108,the russian federation,ORG,,,ORG
108,russian,NORP,,,NORP
108,ukraine,GPE,,,GPE
108,holly evans,PERSON,,,PERSON
108,ukrainian,NORP,,,NORP
108,russian,NORP,,,NORP
108,kyivs,NORP,,,NORP
108,volodymyr zelenskiys,PERSON,,,PERSON
108,andriy yermak,PERSON,,,PERSON
108,russia,GPE,,,GPE
108,russianoccupied area,LOC,NULL,,NULL
